order_id,cust_email,product_name,order_date,order_value,shipping_address
702,jasmine@pearson-morton.biz,Smartphone,2024-04-16,359.03,06422 Hayden Crest
703,bryanshaw@example.org,USB Hub,2024-11-27,53.81,58820 Hunt Walk
704,molly.price@yahoo.com,Monitor,2023-12-20,595.18,0836 Smith Islands
705,LAURA@GREEN-CRAWFORD.NET,Laptop,2023-11-22,2413.26,291 Christopher Estate
706,sherry32@sanchezjoseph@example.net,USB Hub,2024-01-09,25.93,239 Rebecca Mountains Suite 816
707,bradfordlori@example.com,Laptop,2023-11-01,2099.5,217 Jones Trafficway
708,andrew.wallace30@gmail.com,External Hard Drive,2024-11-24,178.92,662 Beasley Mission
709,william.bailey4@hotmail.com,External Hard Drive,2024-02-13,131.57,2294 Harper Neck Apt. 578
710,christian_pearson@yahoo.com,Gaming Console,2024-10-03,359.6,885 Robert Shoals Apt. 485
711,adds@yahoo.com,Mouse,2024-07-14,67.92,8033 Shields Parks
712,lauren@long.com,Smartwatch,2023-08-16,346.47,3588 Ramirez Fields Apt. 012
713,donna32@phunter@example.com,Laptop,2025-01-01,1117.66,481 Jeffery Track Suite 945
714,kmiller@hotmail.com,Software License,2023-11-19,342.67,3509 Ashley Radial Suite 255
715,stephen.miles14@hotmail.com,USB Hub,2024-09-30,57.66,53867 Sylvia Track
716,robert@taylor.org,Tablet,2024-06-01,746.84,5088 Timothy Hills Apt. 965
717,michael.bennett@gmail.com,External Hard Drive,2024-01-21,87.18,27570 Allen Summit
718,erica.parker21@gmail.com,Headphones,2025-04-01,228.94,849 Marshall Tunnel Apt. 229
719,suzanne.woods@hotmail.com,Keyboard,2025-01-19,144.87,3686 Jean Glens
720,ashley.thornton85@gmail.com,USB Hub,2025-04-26,49.01,9779 Kelly Trail Apt. 307
721,christopher94@bakerbrandon@example.net,Router,2024-06-08,151.8,18878 Tina Crescent
722,peter.jones@gmail.com,Laptop,2024-08-09,2156.92,049 Grant Fords
723,lisa@olson.biz,Webcam,2025-04-29,42.44,3437 Derrick Drive Suite 510
724,barbara_owens40@hotmail.com,Smartwatch,2023-06-22,211.99,3788 Johnson Via Apt. 673
725,dr..gibson@hotmail.com,Headphones,2024-03-16,110.0,00786 Russell Crest
726,steven.ortiz69@gmail.com,USB Hub,2024-02-23,28.35,9048 Lawrence Creek Apt. 900
727,bryanshaw@example.org,Smartwatch,2025-01-12,171.79,000 Morgan Ridges
728,CASSIDY.HICKS@HOTMAIL.COM,Webcam,2023-08-07,48.02,38412 David Garden
729,robin.odom@hotmail.com,Monitor,2024-06-09,394.33,3209 Matthews Forest
730,acox@gmail.com,Tablet,2024-02-12,281.79,62242 Lawrence Pike Apt. 470
731,sharon.dvm80@yahoo.com,Gaming Console,2023-09-03,437.06,27308 Rose Summit Apt. 271
732,ERIN.MOSES@GMAIL.COM,Webcam,2024-11-21,67.84,057 Wright Keys Apt. 260
733,JBURNS@HOTMAIL.COM,Smartphone,2024-02-17,701.29,04928 Joel Haven
734,jon.turner@gmail.com,Smartwatch,2024-01-16,338.01,35738 Michael Prairie Apt. 587
735,kimberly@mendez.net,Router,2025-02-06,138.2,264 Anthony Extension Suite 558
736,ALBERT@GAINES-CARTER.INFO,Tablet,2024-12-14,520.84,0138 Christopher Pines
737,mrs.83@stephaniesanford@example.com,Smartphone,2024-11-12,500.84,46924 Jackson Green
738,nicholas.baker@gmail.com,Headphones,2024-07-04,131.74,513 Jeanne Forks
739,brian.cuevas@gmail.com,Printer,2024-05-07,309.47,101 Ford Expressway Suite 701
740,BRYCE.GOMEZ99@HOTMAIL.COM,Laptop,2024-08-21,1007.44,01156 Jennifer Forks
741,jgarner@hotmail.com,Gaming Console,2024-12-04,390.13,376 Randall Burg Apt. 395
742,ashley.maddox@hotmail.com,Laptop,2024-02-18,2341.35,3092 Walter Meadow
743,MARILYN.FORD45@GMAIL.COM,Router,2025-02-02,209.18,9451 Peterson Tunnel Apt. 539
744,amy@weber-hogan.com,Desk Chair,2024-02-06,346.9,45600 George Drives Apt. 497
745,jacqueline_daniel@gmail.com,Mouse,2023-06-17,50.51,7076 Mark Squares Apt. 151
746,jasonmills@example.com,Monitor,2023-06-20,238.09,479 Carter Throughway
747,amy@weber-hogan.com,Desk Chair,2023-06-08,183.59,4125 Krause Underpass Suite 758
748,dylan.price81@hotmail.com,Software License,2024-03-06,261.29,18674 Lang Junction Apt. 444
749,robert@taylor.org,Printer,2023-09-10,235.41,23598 Randy Station
750,benjamin@wood.com,Gaming Console,2023-05-24,587.29,622 Leslie Lock
751,BRITTANY29@EXAMPLE.ORG,Webcam,2025-04-12,58.94,292 Candace Via
752,raymond.sanders45@yahoo.com,Keyboard,2024-07-13,75.53,7131 Roy Squares Suite 712
753,chad.sanford22@yahoo.com,Smartwatch,2025-01-15,292.62,89253 Brittany Track Apt. 164
754,TONY.MCKNIGHT@GMAIL.COM,Printer,2023-08-02,162.72,78083 Evans Centers Apt. 307
755,PAUL.GRAHAM@GMAIL.COM,Software License,2025-04-29,450.3,007 Long Canyon
756,shawn@spence.com,USB Hub,2024-08-18,48.89,795 Lauren Spurs
757,DENNIS@CLAY-MEYERS.COM,USB Hub,2025-04-10,52.06,2567 Woods Landing
758,CINDY.MARTIN94@GMAIL.COM,USB Hub,2023-12-01,22.49,587 Paul Branch Suite 364
759,erin.moses@gmail.com,Smartphone,2024-03-23,1097.53,2846 Heather Common Apt. 213
760,jenniferobrien@example.net,Mouse,2024-09-06,17.37,57578 Vickie Plains
761,ANGELA.GRAY@GMAIL.COM,Smartwatch,2024-05-27,360.96,56793 Charles Lane Suite 143
762,soliver@hotmail.com,Smartwatch,2023-06-26,202.69,93394 Carol Oval Apt. 868
763,deborah_griffin@yahoo.com,Smartwatch,2025-03-30,383.22,992 Cody Prairie
764,breanna.erickson@yahoo.com,Laptop,2023-07-09,1351.16,71004 Silva Junctions
765,barbara.wilson@hotmail.com,Mouse,2024-07-22,34.49,463 Kelly Inlet
766,dr..gentry53@gmail.com,Software License,2024-03-17,233.48,24677 Reyes Rapids
767,megan66@carolyn01@example.org,Smartphone,2023-12-05,1049.0,15110 Duran Track Suite 020
768,kcombs@gmail.com,External Hard Drive,2025-04-14,222.65,510 Ellis Brook
769,latoya35@jennawhite@example.org,Gaming Console,2024-07-21,489.97,72093 John Burg
770,jennifer_moore@yahoo.com,Webcam,2024-08-13,108.5,770 Julie Canyon
771,CRIDDLE@YAHOO.COM,Headphones,2023-11-23,254.96,820 Collins Rapid
772,mrandolph@yahoo.com,Desk Chair,2024-01-23,280.03,775 John Divide
773,claire@sharp.net,Smartwatch,2024-11-22,247.84,493 Williams Street
774,mason@allen.com,Smartphone,2024-02-04,1040.79,46438 John Parks
775,james_harper@gmail.com,Router,2025-04-16,203.78,32991 Eric Wells
776,laura.porter@gmail.com,Tablet,2024-02-09,287.67,49132 Glover Hollow Suite 695
777,kyle.lowe85@hotmail.com,Gaming Console,2024-10-16,446.99,505 Jesus Gateway Apt. 534
778,john.ii9@hotmail.com,Laptop,2025-02-19,1059.55,54172 Daniels Parkway Suite 114
779,michael45@lperkins@example.org,Software License,2024-10-14,247.32,7794 Matthew Lane Apt. 818
780,deanna@jacobson.com,Smartwatch,2024-01-06,196.81,99534 Swanson Mount
781,jeremy_cook38@yahoo.com,Mouse,2024-10-14,15.09,235 Porter Skyway
782,jeffrey@lewis.com,Mouse,2025-02-20,68.36,0913 Harmon Way Apt. 444
783,jill@king-may.com,Router,2024-06-03,130.04,008 Miguel Field
784,mdvm@yahoo.com,Smartphone,2024-09-21,1142.9,90820 Michael Park Suite 994
785,JUAN86@NANCYCHANG@EXAMPLE.NET,Printer,2023-10-04,269.94,4237 Bolton River Suite 436
786,melissa.martin46@hotmail.com,Printer,2024-01-10,344.38,2745 Rhodes Turnpike
787,william15@arivera@example.org,Monitor,2024-11-03,520.93,3591 Villegas Ford Suite 613
788,danielle@parsons-williams.com,Smartwatch,2023-10-10,350.16,388 Taylor Viaduct
789,lance.long@yahoo.com,Desk Chair,2023-12-16,114.63,169 Jennifer Curve Suite 014
790,christopher.jenkins56@yahoo.com,Keyboard,2024-05-03,95.45,5051 Savage Pike Apt. 458
791,christina.cooley79@gmail.com,Monitor,2024-12-23,523.7,13528 Kimberly Junction
792,rachel@irwin.com,Headphones,2025-03-11,180.23,9176 Jenkins Vista Apt. 507
793,robert37@mcdonaldnicole@example.net,Webcam,2024-04-29,35.43,47055 Francis Tunnel Suite 086
794,gina.gonzalez95@hotmail.com,USB Hub,2023-07-21,46.47,9237 Richard Roads
795,deborah_griffin@yahoo.com,Keyboard,2024-02-10,107.61,872 Roach Burgs
796,farmerkelsey@example.org,Smartwatch,2024-05-22,380.31,40959 Vincent Lodge Apt. 818
797,nancy97@example.net,Router,2024-02-24,148.75,06059 Reeves Canyon Suite 492
798,mike54@example.com,Webcam,2024-09-28,78.56,4585 Larry Causeway
799,jennifer.mckenzie94@yahoo.com,Smartwatch,2024-11-28,298.93,5333 Jackson Isle
800,stephen.collins83@hotmail.com,Software License,2023-09-03,109.63,1239 Jo Hill
801,charles.nielsen@hotmail.com,Headphones,2024-06-29,272.64,2315 Anne Heights
802,frank_roach@gmail.com,Desk Chair,2023-08-27,163.68,74787 Hill Groves Suite 281
803,ERIC.TAYLOR94@HOTMAIL.COM,Router,2025-01-17,86.19,15975 Gutierrez Station
804,garrett88@amanda20@example.com,Smartwatch,2023-06-29,379.4,24978 Burke Spring Suite 715
805,brian67@velasqueztravis@example.com,Headphones,2024-02-25,227.1,4585 Andrea Mill Apt. 661
806,joseph.bolton@hotmail.com,Mouse,2023-06-29,22.83,038 Donovan Roads Apt. 797
807,lori.silva@yahoo.com,Desk Chair,2024-11-22,119.36,458 Vincent Lakes
808,sarah.briggs72@hotmail.com,Smartwatch,2024-10-22,139.1,251 Clark Square Apt. 925
809,michael45@lperkins@example.org,Smartphone,2025-02-15,478.08,75975 Danielle Rest
810,jessica.hernandez@gmail.com,Software License,2025-03-23,151.82,85823 Victoria Island Suite 248
811,steven.hughes11@hotmail.com,Router,2023-10-10,153.34,3721 Rebecca Manors
812,UWILLIAMS@EXAMPLE.NET,Router,2024-03-04,185.17,2266 Ian Road
813,melissa@williams.com,Printer,2025-03-27,142.0,699 Walker Orchard Apt. 423
814,james.case74@yahoo.com,Gaming Console,2024-08-23,330.04,1848 Garcia Estate Apt. 453
815,morgansharon@example.com,Headphones,2025-03-01,60.22,89059 Crane Parkway Apt. 789
816,brian.chavez84@hotmail.com,Webcam,2025-05-11,77.13,128 Sherri Fords
817,edward.smith@gmail.com,Mouse,2025-05-13,23.44,8302 Michael Oval Suite 412
818,CBOND@YAHOO.COM,Router,2023-10-07,74.54,76152 Nicholas Street
819,shelley_hart50@gmail.com,Mouse,2024-02-08,15.98,959 Melissa Estates Suite 558
820,dgreen@gmail.com,Laptop,2023-07-19,866.65,766 Shane Spurs Suite 524
821,julia83@millergary@example.net,Mouse,2023-10-26,56.42,0840 Joseph Trail Suite 966
822,benjamin.taylor73@gmail.com,Desk Chair,2024-07-22,270.95,180 Massey Crest Suite 023
823,MICHAEL70@RONALD82@EXAMPLE.NET,Webcam,2023-05-24,60.2,096 Michael Coves
824,steven.shaw@hotmail.com,Smartphone,2024-04-22,1086.69,28988 Lin Garden Suite 344
825,VICTORIA@WRIGHT.COM,Router,2024-06-13,81.98,3501 James Dam
826,christina.oconnor25@hotmail.com,Monitor,2023-07-01,240.71,7167 Mclaughlin Lodge Apt. 186
827,linda_howell45@hotmail.com,Smartphone,2024-11-24,1174.17,07213 Villa Parkways Apt. 213
828,tmoore@yahoo.com,USB Hub,2024-07-20,24.54,382 Bryant Flats Suite 214
829,michelle@rojas.com,Keyboard,2024-09-16,48.09,27170 Michael Port
830,marcus46@ekey@example.net,Printer,2024-10-13,334.72,88216 Alexis Cliff Apt. 024
831,veronica.ortega@gmail.com,Laptop,2023-06-19,1194.93,01579 Jordan Creek
832,gbrown@gmail.com,Webcam,2023-06-08,93.68,089 Lee Shore
833,CAITLIN@RAMOS-MYERS.COM,Monitor,2024-03-30,244.28,6076 Chandler Track
834,eugene.hines@yahoo.com,Monitor,2024-07-10,530.18,9543 Jeffrey Bypass
835,sarah.newton@yahoo.com,Software License,2023-11-17,51.69,7535 Brown Route Suite 546
836,amy.west@yahoo.com,Webcam,2024-09-16,81.81,881 Laurie Spurs Suite 103
837,CHRISTINE.MARTINEZ@GMAIL.COM,Software License,2024-09-27,228.54,2697 Hawkins Gardens Suite 005
838,alison.mccarty12@yahoo.com,Gaming Console,2023-11-14,571.51,95909 Patricia Ridge
839,cbond@yahoo.com,Keyboard,2025-02-10,91.58,11478 Hannah Park Apt. 879
840,misty.lopez14@yahoo.com,Monitor,2024-10-11,524.6,2533 Armstrong Rapid
841,richard46@example.com,Printer,2024-01-08,212.01,2696 Darryl Summit Apt. 319
842,alan.woods36@gmail.com,Smartwatch,2024-11-03,266.62,718 Miller Port
843,tracy72@robertrodriguez@example.net,Gaming Console,2024-02-21,455.36,148 Debra Field
844,ryan@hodge-lopez.info,Software License,2023-06-04,58.82,26185 Vega Parkway
845,jthomas@gmail.com,Printer,2024-05-23,327.06,059 Smith Bypass Suite 447
846,amcdonald@yahoo.com,USB Hub,2024-12-14,58.21,86655 Jack Mall Suite 999
847,mstewart@hotmail.com,Printer,2024-10-26,152.18,655 Miller Row
848,jennifer.harmon60@gmail.com,Tablet,2024-04-27,336.1,27347 Mary Crossing
849,angela10@alison43@example.org,Monitor,2024-03-08,284.95,52625 Gates Lane Apt. 428
850,katherine.payne34@gmail.com,Gaming Console,2024-04-05,414.57,552 Andrew Rapids Apt. 651
851,ganderson@hotmail.com,Laptop,2023-10-07,985.74,67656 Catherine Highway
852,MICHAEL.SMITH32@YAHOO.COM,Router,2024-01-25,148.11,49634 Janet Shoal
853,matthew.cook@yahoo.com,Software License,2024-01-02,288.18,1087 Evan Walk
854,christopher.gilmore@hotmail.com,Laptop,2025-04-24,1181.88,83106 Luis Village Suite 207
855,brandon.vazquez77@gmail.com,Desk Chair,2024-05-16,356.27,02115 Smith Greens
856,CHRISTIAN.LARSON@YAHOO.COM,Smartwatch,2023-08-30,146.5,70764 George Union Apt. 985
857,ballkimberly@example.org,Monitor,2025-05-15,557.56,13456 Kenneth Mills Apt. 154
858,albert@gaines-carter.info,Printer,2023-07-26,320.19,7002 Deborah Parkway Apt. 509
859,hailey@randall.net,Headphones,2025-05-05,206.93,58403 Jenna Track
860,zrodriguez@example.org,Keyboard,2024-05-16,147.56,13883 Christopher Point
861,robin.odom@hotmail.com,Printer,2023-08-16,235.02,831 Garcia Place
862,LARRY28@JEFFREYWATKINS@EXAMPLE.NET,Webcam,2024-04-29,112.76,7117 Stephen Neck
863,joshua.jones30@hotmail.com,Tablet,2024-08-27,513.7,882 Jon Fall
864,JEFFERY76@LJENSEN@EXAMPLE.ORG,Mouse,2025-05-05,20.36,2680 Dawson Canyon
865,jessica.watkins@yahoo.com,Mouse,2024-05-16,18.81,070 Joseph Trail
866,michael_yang49@gmail.com,Headphones,2025-01-28,285.51,095 Angela Falls
867,leonard@mclaughlin.com,Gaming Console,2023-11-08,334.88,30036 Barker Plains Suite 152
868,dale18@tbrown@example.com,Smartwatch,2024-05-24,325.49,3601 Erin Pines Apt. 084
869,jeffrey_jr.@gmail.com,Keyboard,2024-11-16,90.84,367 Colin Station Suite 780
870,tyler07@example.com,Mouse,2025-03-05,24.82,1569 Greene Neck
871,MARK@MCKAY.INFO,Software License,2025-01-21,384.94,1708 Fischer Crossroad
872,michael_carpenter29@hotmail.com,Monitor,2024-02-22,271.01,5321 Park Mall Suite 770
873,joel.jackson87@hotmail.com,Router,2023-11-13,91.71,0738 Banks Meadows
874,brian.cuevas@gmail.com,Desk Chair,2024-11-26,151.28,0074 Michelle View
875,mrs..mcconnell51@yahoo.com,Laptop,2024-03-10,837.32,79436 John Divide Suite 726
876,robert.holt@hotmail.com,External Hard Drive,2023-08-23,107.92,9465 Matthew Gardens
877,morgansharon@example.com,Printer,2024-12-07,117.13,8188 Davis Lane Suite 694
878,kathleen_clark15@hotmail.com,Desk Chair,2024-01-26,100.95,0594 Michelle Falls
879,mark@watts.com,External Hard Drive,2025-04-30,140.94,420 Moore Point
880,david.duke@gmail.com,Monitor,2023-06-11,204.26,10468 Pruitt Wells
881,kevin.simon65@yahoo.com,Desk Chair,2025-01-16,186.13,3173 Smith Rapid
882,sue06@example.net,Software License,2025-02-09,190.17,395 Alan Alley
883,gregory.lopez@gmail.com,Router,2024-12-04,77.77,575 Lee Port Suite 048
884,JBAILEY@HOTMAIL.COM,Tablet,2023-09-05,357.59,9582 Payne Forest Suite 840
885,jamie.swanson16@hotmail.com,Router,2024-04-22,135.88,9130 Suzanne Plains
886,swalker@yahoo.com,USB Hub,2024-07-29,41.63,539 Mullen Groves Suite 201
887,DANIEL.WHITEHEAD17@YAHOO.COM,Smartphone,2023-07-28,450.81,707 Patrick Lane Apt. 384
888,jacob_williams@hotmail.com,Laptop,2023-12-29,1691.17,55869 Michael Harbor
889,daniel.roach@yahoo.com,Gaming Console,2023-09-28,347.47,38795 Kelly Mountain Apt. 661
890,ashley.maddox@hotmail.com,Monitor,2023-10-19,276.16,4670 Robinson Path Suite 656
891,jared.mullen@yahoo.com,Webcam,2024-12-10,80.15,6683 Tanner Crescent
892,olivia@hebert.com,Software License,2024-10-10,270.35,016 Morse Shoal Apt. 211
893,joseph.cox95@yahoo.com,Monitor,2024-10-09,498.61,152 Ashley Trafficway
894,mstewart@hotmail.com,Webcam,2024-05-13,53.31,2991 Meza Curve
895,johnny@edwards.com,Keyboard,2023-09-08,53.5,2770 Spencer Mountain Apt. 858
896,john.walker10@yahoo.com,Monitor,2024-09-15,286.89,62042 Merritt Extension Suite 004
897,wjones@yahoo.com,Desk Chair,2025-01-15,163.8,8331 Perez Springs
898,david.gardner@yahoo.com,Printer,2024-05-07,245.72,7600 Simmons Oval Suite 932
899,ANNA.RAMIREZ32@HOTMAIL.COM,Webcam,2023-10-07,79.98,571 Melissa Vista Apt. 810
900,zachary.hurley@yahoo.com,Smartwatch,2025-03-25,421.42,9823 Johnson Lakes Suite 370
901,alexis.hansen@gmail.com,Printer,2024-09-20,270.73,084 White Falls Apt. 553
902,SBRUCE@HOTMAIL.COM,External Hard Drive,2025-01-29,147.64,812 Mitchell Pines
903,thenderson@yahoo.com,Laptop,2024-08-18,1535.73,0220 Frey Curve Suite 055
904,megan66@carolyn01@example.org,Tablet,2025-02-11,367.72,155 Edwards Ports
905,sheri_sims37@hotmail.com,Laptop,2024-04-13,1941.89,2901 Laura Motorway
906,christopher.wilson68@hotmail.com,Desk Chair,2025-01-10,361.09,76071 Emily Park
907,robert@kemp.com,Printer,2024-09-07,390.06,61011 Sara Pike
908,kathryn@carter.com,Desk Chair,2024-04-15,227.42,35015 Bruce Wall Suite 457
909,bretthenry@example.net,USB Hub,2023-10-10,27.08,663 Hamilton Harbor
910,lawrence.holder@gmail.com,Monitor,2024-06-12,304.38,2781 Anthony Branch
911,lindsey.collier77@hotmail.com,Keyboard,2023-05-27,113.96,6472 Richard Hollow
912,ashley.lester83@hotmail.com,Desk Chair,2024-10-08,172.33,6081 Brian Coves
913,wendy@ortiz.com,Monitor,2023-08-05,321.84,696 Bennett Walks
914,heather.gomez49@yahoo.com,Webcam,2024-12-09,114.53,9606 Santana Brooks
915,joshua@walter.com,Webcam,2025-05-12,91.17,0993 Williams Trail Apt. 221
916,paige.perez@yahoo.com,Tablet,2023-09-19,756.01,377 Porter Parkways Suite 092
917,kelly.contreras98@hotmail.com,Monitor,2024-09-10,311.07,78012 Estrada Glens Suite 851
918,jasmine@pearson-morton.biz,Smartphone,2023-11-23,624.6,27471 Madison Brooks
919,JOHN32@WMAY@EXAMPLE.NET,Smartwatch,2025-03-04,193.6,408 Clayton Summit
920,danielle92@blackrichard@example.com,Mouse,2024-05-02,47.74,23714 Rodney Place
921,gregory.lopez@gmail.com,Headphones,2024-04-07,155.13,47478 Smith Cliffs
922,CHRISTY.BROWN@HOTMAIL.COM,Router,2023-08-27,162.74,056 Davis Knoll Apt. 641
923,robert@kemp.com,Gaming Console,2025-05-12,576.26,582 Holly Camp Suite 171
924,leonard.roberts92@yahoo.com,Gaming Console,2024-11-06,576.56,259 Green Common Apt. 404
925,karen.ochoa51@yahoo.com,Webcam,2023-12-11,64.62,74342 Moore Mountain
926,pwells@gmail.com,Desk Chair,2025-05-10,367.49,27120 Micheal Stravenue
927,michael34@tara70@example.com,Webcam,2024-08-31,119.58,5821 Matthew Common
928,ALLEN_RODRIGUEZ@GMAIL.COM,Router,2023-05-21,96.55,5216 Booker Knolls Apt. 313
929,RICHARD.WOOD50@HOTMAIL.COM,Laptop,2024-10-19,876.94,2531 Davis Cape
930,robert37@mcdonaldnicole@example.net,Printer,2023-08-14,319.15,97657 Bailey Track
931,mphillips@hotmail.com,Router,2023-11-05,234.61,97243 Mathews Locks
932,ALEXANDRA@PRICE.COM,Webcam,2024-10-17,91.32,3634 Guerrero Cliffs Apt. 405
933,meverett@yahoo.com,Keyboard,2023-07-01,108.81,700 Bradley Squares Apt. 714
934,amanda.burns22@hotmail.com,Smartwatch,2023-05-18,124.05,56939 Teresa Fields Apt. 840
935,mark_md@hotmail.com,Smartphone,2024-06-28,1130.1,20877 Richardson Radial Apt. 693
936,alexandra.gonzalez@hotmail.com,Smartphone,2024-11-07,816.13,294 Schmidt Islands
937,kristin_brown@hotmail.com,Smartwatch,2025-05-06,212.12,4503 Jimmy Light
938,christopher_mullins3@hotmail.com,USB Hub,2023-08-05,33.39,390 Williams Land
939,jessica63@vwalker@example.com,Mouse,2023-08-25,35.29,0935 Smith Alley
940,snelson@example.com,Webcam,2023-07-24,45.36,519 Wilson Lake Apt. 927
941,ryan.martin@gmail.com,Desk Chair,2024-02-26,226.47,606 Martin Forest Suite 744
942,karensantiago@example.net,Mouse,2024-06-10,70.02,14294 Watson Stream Suite 060
943,tsmith@gmail.com,Headphones,2023-11-03,190.68,8771 Archer Underpass
944,joshua.carson87@yahoo.com,Monitor,2024-01-08,171.65,39880 Derrick Pike
945,ashley.savage@gmail.com,Tablet,2023-06-18,327.56,908 Watson Summit
946,sierra.tanner84@hotmail.com,Software License,2024-11-12,278.05,65748 William Lights
947,ashley.scott@hotmail.com,Headphones,2025-05-12,84.49,559 Danielle Unions Suite 073
948,TERRI_NELSON41@GMAIL.COM,Laptop,2024-08-22,1016.69,8951 Harrell Well Suite 146
949,juan@foster.com,Tablet,2023-11-11,540.61,3466 Zimmerman Walks
950,pcraig@yahoo.com,Smartphone,2023-12-05,747.0,54506 Tara Dale
951,SALLYHUGHES@EXAMPLE.COM,Webcam,2025-03-25,110.51,20912 Martin Corner
952,john.raymond@gmail.com,Desk Chair,2023-06-19,295.6,6402 Winters Pass Apt. 325
953,david.greene30@gmail.com,Smartphone,2023-09-23,801.75,0856 Joshua Lodge
954,BERNARD39@NELSONDUANE@EXAMPLE.NET,Smartwatch,2023-11-30,224.84,77323 Hoover Keys Apt. 478
955,william3@grodriguez@example.org,Mouse,2023-09-18,23.27,0398 Mary Estate
956,brandon.stevenson@gmail.com,USB Hub,2024-07-14,29.48,51704 Aaron Estates Suite 529
957,alexander.crawford@gmail.com,Webcam,2023-11-16,115.57,68810 Christy Stream Apt. 419
958,xpittman@yahoo.com,Smartphone,2024-01-16,1027.36,20034 Brown Port
959,james@frye.com,Desk Chair,2023-10-05,313.29,29386 Jean Roads Suite 765
960,nicholas10@phoward@example.com,Mouse,2024-01-10,26.95,0757 Rios Bypass
961,SANDRA.ROBINSON@YAHOO.COM,Keyboard,2024-03-12,100.07,8094 Troy Courts
962,riley43@joannhudson@example.net,Monitor,2025-01-17,541.76,911 Danny Streets
963,kevin.trevino51@yahoo.com,Mouse,2023-08-03,17.69,23990 Julie Junctions Suite 397
964,JOSHUA.ROACH@GMAIL.COM,Smartphone,2024-11-01,971.02,232 Moore Green Suite 313
965,james@robinson.com,Headphones,2023-06-14,90.12,0555 Larry Curve
966,matthew.miller@yahoo.com,Router,2025-04-10,124.59,983 Stephanie Route Apt. 878
967,JON.POWELL@YAHOO.COM,Webcam,2025-05-02,109.09,5107 Johnson Crossroad Suite 758
968,kathryn@ramirez.com,Webcam,2024-08-23,70.51,678 Smith Harbors Apt. 981
969,shannon.vincent12@gmail.com,Gaming Console,2025-01-29,524.82,7475 Richardson Hills Apt. 793
970,allison45@timothy63@example.org,Software License,2025-03-15,462.45,530 Kristine Junctions
971,william.thomas67@hotmail.com,Router,2023-08-10,131.73,816 Teresa Parkways
972,adam@lee.org,Software License,2025-03-20,447.68,99936 Thomas Causeway
973,robert.warner8@hotmail.com,Gaming Console,2024-08-17,358.68,6772 Allison Drives Apt. 651
974,brian67@velasqueztravis@example.com,Mouse,2023-10-07,68.18,7941 Jeremy Mountains Suite 577
975,mphillips@hotmail.com,Keyboard,2025-02-03,143.37,80891 Aaron Isle
976,jasmine.tapia13@yahoo.com,Desk Chair,2024-12-09,307.49,16432 Pamela Lodge Apt. 169
977,jamie.benitez64@hotmail.com,Keyboard,2024-09-19,139.72,79291 Stephanie Way Suite 915
978,tsmith@gmail.com,Keyboard,2024-06-15,136.21,13831 Richardson Mall
979,BMIRANDA@GMAIL.COM,Laptop,2023-10-02,2435.15,197 John Forge Apt. 848
980,arnoldjeffrey@example.net,Printer,2025-01-21,324.16,1953 Nielsen Locks
981,jeff13@haley42@example.com,Printer,2024-09-10,244.71,639 Bennett Branch Apt. 208
982,megan.cobb@gmail.com,Laptop,2025-04-28,1981.53,60019 Dean Rest
983,crystal@lewis.com,Smartphone,2024-12-14,318.91,9862 Aaron Pike
984,todd.hooper@hotmail.com,Keyboard,2025-03-08,134.24,6089 Christopher Manors Suite 222
985,barbara.robinson@hotmail.com,External Hard Drive,2024-07-28,145.28,90932 Chandler Pass Apt. 391
986,ZACHARY.CURRY@HOTMAIL.COM,Software License,2023-12-22,437.94,937 Horton Park Suite 695
987,keith@anderson-ross.com,Laptop,2024-05-24,1929.8,62658 April Passage Apt. 031
988,james.russell@hotmail.com,Headphones,2023-07-01,74.25,377 Theresa Fork
989,jennifer.wong80@hotmail.com,Monitor,2025-02-06,506.3,60046 Michael Prairie
990,WTURNER@EXAMPLE.COM,External Hard Drive,2023-08-11,249.23,08128 Samuel Neck Suite 287
991,preston_miller18@hotmail.com,Tablet,2023-09-09,327.36,29728 Michael Meadow
992,eric41@terri48@example.net,Router,2025-02-21,143.34,6006 Berry Rest
993,BRITTANY29@EXAMPLE.ORG,Smartphone,2024-07-24,1163.99,4300 Weber Key Apt. 480
994,sarah.duncan52@gmail.com,Smartwatch,2025-01-09,105.53,16112 Billy Freeway Suite 868
995,patricia50@lowekevin@example.com,Laptop,2024-03-21,1331.94,7030 David Row
996,megan.kennedy@gmail.com,Smartphone,2024-01-24,966.65,82447 Angela Trail Apt. 774
997,dennis@clay-meyers.com,Headphones,2025-04-17,233.83,41342 Cole Stravenue Suite 546
998,david.rodriguez@yahoo.com,Mouse,2025-04-30,60.03,95141 Ryan Shoal Apt. 951
999,LANCE.LONG@YAHOO.COM,Router,2023-12-14,180.63,48309 Lee Island
1000,meganschneider@example.org,Desk Chair,2025-01-31,347.06,5299 Robinson Hills Suite 929
1001,matthewblair@example.net,Printer,2024-03-17,325.92,659 Harding Road
1002,alexandra@price.com,Keyboard,2024-04-13,142.08,57271 Jones Green
1003,jacob.gray@hotmail.com,Laptop,2024-07-29,2458.43,540 Tina Curve Suite 538
1004,kristy.sellers@gmail.com,Tablet,2024-05-24,337.8,10369 Paul Point
1005,FRANK_ROACH@GMAIL.COM,Tablet,2024-10-20,774.64,86086 Ewing Crest
